player_id,Name,Sex,Team,NOC,Year,Season,City,Sport,Event,Medal,medal_score
9334,Alowesi Nakoci,F,Fiji,FIJ,2020,Summer,Tokyo,Rugby Sevens,Women Team,Bronze,1
9343,Tsukimi Namiki,F,Japan,JPN,2020,Summer,Tokyo,Boxing,Women's Fly (48-51kg),Bronze,1
9346,Etene Nanai-seturo,M,New Zealand,NZL,2020,Summer,Tokyo,Rugby Sevens,Men Team,Silver,2
9363,Parviz Nasibov,M,Ukraine,UKR,2020,Summer,Tokyo,Wrestling,Men's Greco-Roman 67kg,Silver,2
9365,Kalione Nasoko,M,Fiji,FIJ,2020,Summer,Tokyo,Rugby Sevens,Men Team,Gold,3
9373,Tyla Nathan-wong,F,New Zealand,NZL,2020,Summer,Tokyo,Rugby Sevens,Women Team,Gold,3
9381,Mara Navarria,F,Italy,ITA,2020,Summer,Tokyo,Fencing,Women's Épée Team,Bronze,1
9401,Bayapo Ndori,M,Botswana,BOT,2020,Summer,Tokyo,Athletics,Men's 4 x 400m Relay Team,Bronze,1
9408,Leah Neale,F,Australia,AUS,2020,Summer,Tokyo,Swimming,Women's 4 x 200m Freestyle Relay Team,Bronze,1
9411,Maksim Nedasekau,M,Belarus,BLR,2020,Summer,Tokyo,Athletics,Men's High Jump,Bronze,1
9413,Jolanda Neff,F,Switzerland,SUI,2020,Summer,Tokyo,Cycling Mountain Bike,Women's Cross-country,Gold,3
9420,Thomas Neill,M,Australia,AUS,2020,Summer,Tokyo,Swimming,Men's 4 x 200m Freestyle Relay Team,Bronze,1
9421,Carla Neisen,F,France,FRA,2020,Summer,Tokyo,Rugby Sevens,Women Team,Silver,2
9423,Daryll Neita,F,Great Britain,GBR,2020,Summer,Tokyo,Athletics,Women's 4 x 100m Relay Team,Bronze,1
9431,Ashleigh Nelson,F,Great Britain,GBR,2020,Summer,Tokyo,Athletics,Women's 4 x 100m Relay Team,Bronze,1
9433,Timna Nelson,F,Israel,ISR,2020,Summer,Tokyo,Judo,Mixed Team,Bronze,1
9448,Mauro Nespoli,M,Italy,ITA,2020,Summer,Tokyo,Archery,Men's Individual,Silver,2
9453,Jamie Neushul,F,United States,USA,2020,Summer,Tokyo,Water Polo,Women Team,Gold,3
9461,Tone Ng,M,New Zealand,NZL,2020,Summer,Tokyo,Rugby Sevens,Men Team,Silver,2
9463,Earvin Ngapeth,M,France,FRA,2020,Summer,Tokyo,Volleyball,Men Team,Gold,3
9467,Zibane Ngozi,M,Botswana,BOT,2020,Summer,Tokyo,Athletics,Men's 4 x 400m Relay Team,Bronze,1
9468,Timothey Nguessan,M,France,FRA,2020,Summer,Tokyo,Handball,Men Team,Gold,3
9485,Kalidiatou Niakate,F,France,FRA,2020,Summer,Tokyo,Handball,Women Team,Gold,3
9492,Bubba Nickles,F,United States,USA,2020,Summer,Tokyo,Baseball/Softball,Softball Team,Silver,2
9495,Amanaki Nicole,M,New Zealand,NZL,2020,Summer,Tokyo,Rugby Sevens,Men Team,Silver,2
9524,Olga Nikitina,F,Russia,ROC,2020,Summer,Tokyo,Fencing,Women's Sabre Team,Gold,3
9528,Georgieva Nikolova,F,Bulgaria,BUL,2020,Summer,Tokyo,Wrestling,Women's Freestyle 57kg,Bronze,1
9530,Christopher Nilsen,M,United States,USA,2020,Summer,Tokyo,Athletics,Men's Pole Vault,Silver,2
9535,NINO,M,Brazil,BRA,2020,Summer,Tokyo,Football,Men Team,Gold,3
9549,Momiji Nishiya,F,Japan,JPN,2020,Summer,Tokyo,Skateboarding,Women's Street,Gold,3
9555,Koki Niwa,M,Japan,JPN,2020,Summer,Tokyo,Table Tennis,Men's Team,Bronze,1
9566,Meline Nocandy,F,France,FRA,2020,Summer,Tokyo,Handball,Women Team,Gold,3
9568,Akiyo Noguchi,F,Japan,JPN,2020,Summer,Tokyo,Sport Climbing,Women's Combined,Bronze,1
9571,Miho Nonaka,F,Japan,JPN,2020,Summer,Tokyo,Sport Climbing,Women's Combined,Silver,2
9583,Michael Norman,M,United States,USA,2020,Summer,Tokyo,Athletics,Men's 4 x 400m Relay Team,Gold,3
9587,Vernon Norwood,M,United States,USA,2020,Summer,Tokyo,Athletics,Men's 4 x 400m Relay Team,Gold,3
9588,Vernon Norwood,M,United States,USA,2020,Summer,Tokyo,Athletics,4 x 400m Relay Mixed Team,Bronze,1
9599,Mariia Novolodskaia,F,Russia,ROC,2020,Summer,Tokyo,Cycling Track,Women's Madison Team,Bronze,1
9603,Wojciech Nowicki,M,Poland,POL,2020,Summer,Tokyo,Athletics,Men's Hammer Throw,Gold,3
9606,Frank Ntilikina,M,France,FRA,2020,Summer,Tokyo,Basketball,Men Team,Silver,2
9609,Stefanos Ntouskos,M,Greece,GRE,2020,Summer,Tokyo,Rowing,Men's Single Sculls,Gold,3
9621,Gustavo Nunez,M,Dominican Republic,DOM,2020,Summer,Tokyo,Baseball/Softball,Baseball Team,Bronze,1
9623,Maria Nunnink,F,Netherlands,NED,2020,Summer,Tokyo,Hockey,Women Team,Gold,3
9638,Elizabeth Nye,F,United States,USA,2020,Summer,Tokyo,Weightlifting,Women's 76kg,Silver,2
9639,David Nyika,M,New Zealand,NZL,2020,Summer,Tokyo,Boxing,Men's Heavy (81-91kg),Bronze,1
9644,Estelle Nze,F,France,FRA,2020,Summer,Tokyo,Handball,Women Team,Gold,3
9652,Hellen Obiri,F,Kenya,KEN,2020,Summer,Tokyo,Athletics,Women's 5000m,Silver,2
9654,Blessing Oborududu,F,Nigeria,NGR,2020,Summer,Tokyo,Wrestling,Women's Freestyle 68kg,Silver,2
9661,Kelland O'brien,M,Australia,AUS,2020,Summer,Tokyo,Cycling Track,Men's Team Pursuit Team,Bronze,1
9666,Mollie O'callaghan,F,Australia,AUS,2020,Summer,Tokyo,Swimming,Women's 4 x 100m Freestyle Relay Team,Gold,3
9667,Mollie O'callaghan,F,Australia,AUS,2020,Summer,Tokyo,Swimming,Women's 4 x 200m Freestyle Relay Team,Bronze,1
9668,Mollie O'callaghan,F,Australia,AUS,2020,Summer,Tokyo,Swimming,Women's 4 x 100m Medley Relay Team,Gold,3
9674,Guillermo Ochoa,M,Mexico,MEX,2020,Summer,Tokyo,Football,Men Team,Bronze,1
9676,Hannes Ocik,M,Germany,GER,2020,Summer,Tokyo,Rowing,Men's Eight Team,Silver,2
9677,Clive Ockenden,M,Australia,AUS,2020,Summer,Tokyo,Hockey,Men Team,Silver,2
9687,Paul O'donovan,M,Ireland,IRL,2020,Summer,Tokyo,Rowing,Lightweight Men's Double Sculls Team,Gold,3
9695,Alexander Ogando,M,Dominican Republic,DOM,2020,Summer,Tokyo,Athletics,4 x 400m Relay Mixed Team,Silver,2
9696,Jolanta Ogar,F,Poland,POL,2020,Summer,Tokyo,Sailing,Women's Two Person Dinghy - 470 Team,Silver,2
9697,Chiaka Ogbogu,F,United States,USA,2020,Summer,Tokyo,Volleyball,Women Team,Gold,3
9698,Andrew Ogilvie,M,Australia,AUS,2020,Summer,Tokyo,Hockey,Men Team,Silver,2
9699,Maja Ognjenovic,F,Serbia,SRB,2020,Summer,Tokyo,Volleyball,Women Team,Bronze,1
9710,Jinhyek Oh,M,South Korea,KOR,2020,Summer,Tokyo,Archery,Men's Team,Gold,3
9714,Sanguk Oh,M,South Korea,KOR,2020,Summer,Tokyo,Fencing,Men's Sabre Team,Gold,3
9719,Kelley O'hara,F,United States,USA,2020,Summer,Tokyo,Football,Women Team,Bronze,1
9721,Yui Ohashi,F,Japan,JPN,2020,Summer,Tokyo,Swimming,Women's 200m Individual Medley,Gold,3
9722,Yui Ohashi,F,Japan,JPN,2020,Summer,Tokyo,Swimming,Women's 400m Individual Medley,Gold,3
9726,Yudai Ohno,M,Japan,JPN,2020,Summer,Tokyo,Baseball/Softball,Baseball Team,Gold,3
9750,Seraphine Okemba,F,France,FRA,2020,Summer,Tokyo,Rugby Sevens,Women Team,Silver,2
9755,Monica Okoye,F,Japan,JPN,2020,Summer,Tokyo,Basketball,Women Team,Silver,2
9772,Penny Oleksiak,F,Canada,CAN,2020,Summer,Tokyo,Swimming,Women's 200m Freestyle,Bronze,1
9773,Penny Oleksiak,F,Canada,CAN,2020,Summer,Tokyo,Swimming,Women's 4 x 100m Freestyle Relay Team,Silver,2
9775,Penny Oleksiak,F,Canada,CAN,2020,Summer,Tokyo,Swimming,Women's 4 x 100m Medley Relay Team,Bronze,1
9792,Javianne Oliver,F,United States,USA,2020,Summer,Tokyo,Athletics,Women's 4 x 100m Relay Team,Silver,2
9798,Dani Olmo,M,Spain,ESP,2020,Summer,Tokyo,Football,Men Team,Silver,2
9803,Morten Olsen,M,Denmark,DEN,2020,Summer,Tokyo,Handball,Men Team,Silver,2
9813,Josefin Olsson,F,Sweden,SWE,2020,Summer,Tokyo,Sailing,Women's One Person Dinghy - Laser Radial,Silver,2
9824,Oleh Omelchuk,M,Ukraine,UKR,2020,Summer,Tokyo,Shooting,10m Air Pistol Mixed Team,Bronze,1
9847,Shohei Ono,M,Japan,JPN,2020,Summer,Tokyo,Judo,Men -73 kg,Gold,3
9848,Shohei Ono,M,Japan,JPN,2020,Summer,Tokyo,Judo,Mixed Team,Silver,2
9855,Emma Oosterwegel,F,Netherlands,NED,2020,Summer,Tokyo,Athletics,Women's Heptathlon,Bronze,1
9862,Stefano Oppo,M,Italy,ITA,2020,Summer,Tokyo,Rowing,Lightweight Men's Double Sculls Team,Bronze,1
9869,Elena Oriabinskaia,F,Russia,ROC,2020,Summer,Tokyo,Rowing,Women's Pair Team,Silver,2
9878,Alejandra Orozco,F,Mexico,MEX,2020,Summer,Tokyo,Diving,Women's Synchronised 10m Platform Team,Bronze,1
9888,Alberto Orta,M,Cuba,CUB,2020,Summer,Tokyo,Wrestling,Men's Greco-Roman 60kg,Gold,3
9892,Bea Ortiz,F,Spain,ESP,2020,Summer,Tokyo,Water Polo,Women Team,Silver,2
9894,Idalys Ortiz,F,Cuba,CUB,2020,Summer,Tokyo,Judo,Women +78 kg,Silver,2
9904,Matias Osadczuk,M,Argentina,ARG,2020,Summer,Tokyo,Rugby Sevens,Men Team,Bronze,1
9909,Hannah Osborne,F,New Zealand,NZL,2020,Summer,Tokyo,Rowing,Women's Double Sculls Team,Silver,2
9910,Jason Osborne,M,Germany,GER,2020,Summer,Tokyo,Rowing,Lightweight Men's Double Sculls Team,Silver,2
9915,Elena Osipova,F,Russia,ROC,2020,Summer,Tokyo,Archery,Women's Individual,Silver,2
9916,Elena Osipova,F,Russia,ROC,2020,Summer,Tokyo,Archery,Women's Team,Silver,2
9927,Cat Osterman,F,United States,USA,2020,Summer,Tokyo,Baseball/Softball,Softball Team,Silver,2
9938,Takuto Otoguro,M,Japan,JPN,2020,Summer,Tokyo,Wrestling,Men's Freestyle 65kg,Gold,3
9964,Dimitrij Ovtcharov,M,Germany,GER,2020,Summer,Tokyo,Table Tennis,Men's Singles,Bronze,1
9965,Dimitrij Ovtcharov,M,Germany,GER,2020,Summer,Tokyo,Table Tennis,Men's Team,Silver,2
9966,Ryan Owens,M,Great Britain,GBR,2020,Summer,Tokyo,Cycling Track,Men's Team Sprint Team,Silver,2
9969,Lily Owsley,F,Great Britain,GBR,2020,Summer,Tokyo,Hockey,Women Team,Bronze,1
9972,Mikel Oyarzabal,M,Spain,ESP,2020,Summer,Tokyo,Football,Men Team,Silver,2
9986,Carlo Paalam,M,Philippines,PHI,2020,Summer,Tokyo,Boxing,Men's Fly (48-52kg),Silver,2
9999,Bryony Page,F,Great Britain,GBR,2020,Summer,Tokyo,Trampoline Gymnastics,Women,Bronze,1
10006,Mariana Pajon,F,Colombia,COL,2020,Summer,Tokyo,Cycling BMX Racing,Women,Silver,2
10020,Ezequiel Palacios,M,Argentina,ARG,2020,Summer,Tokyo,Volleyball,Men Team,Bronze,1
10033,Keegan Palmer,M,Australia,AUS,2020,Summer,Tokyo,Skateboarding,Men's Park,Gold,3
10034,Krysta Palmer,F,United States,USA,2020,Summer,Tokyo,Diving,Women's 3m Springboard,Bronze,1
10036,Antonella Palmisano,F,Italy,ITA,2020,Summer,Tokyo,Athletics,Women's 20km Race Walk,Gold,3
10040,Peter Paltchik,M,Israel,ISR,2020,Summer,Tokyo,Judo,Mixed Team,Bronze,1
10041,Gregorio Paltrinieri,M,Italy,ITA,2020,Summer,Tokyo,Marathon Swimming,Men's 10km,Bronze,1
10042,Gregorio Paltrinieri,M,Italy,ITA,2020,Summer,Tokyo,Swimming,Men's 800m Freestyle,Silver,2
10048,T Pan,M,Chinese Taipei,TPE,2020,Summer,Tokyo,Golf,Men's Individual Stroke Play,Bronze,1
10055,Qianyu Pang,F,China,CHN,2020,Summer,Tokyo,Wrestling,Women's Freestyle 53kg,Silver,2
10056,Wei Pang,M,China,CHN,2020,Summer,Tokyo,Shooting,10m Air Pistol Men,Bronze,1
10057,Wei Pang,M,China,CHN,2020,Summer,Tokyo,Shooting,10m Air Pistol Mixed Team,Gold,3
10064,Pavel Pankov,M,Russia,ROC,2020,Summer,Tokyo,Volleyball,Men Team,Silver,2
10079,Alexandros Papanastasiou,M,Greece,GRE,2020,Summer,Tokyo,Water Polo,Men Team,Silver,2
10084,Nadzeya Papok,F,Belarus,BLR,2020,Summer,Tokyo,Canoe Sprint,Women's Kayak Four 500m Team,Silver,2
10091,Sreejesh Parattu,M,India,IND,2020,Summer,Tokyo,Hockey,Men Team,Bronze,1
10092,Hansle Parchment,M,Jamaica,JAM,2020,Summer,Tokyo,Athletics,Men's 110m Hurdles,Gold,3
10116,Sangyoung Park,M,South Korea,KOR,2020,Summer,Tokyo,Fencing,Men's Épée Team,Bronze,1
10121,Rebecca Parkes,F,Hungary,HUN,2020,Summer,Tokyo,Water Polo,Women Team,Bronze,1
10129,Jessica Parratto,F,United States,USA,2020,Summer,Tokyo,Diving,Women's Synchronised 10m Platform Team,Silver,2
10143,Cosmin Pascari,M,Romania,ROU,2020,Summer,Tokyo,Rowing,Men's Four Team,Silver,2
10147,Anthony Pasela,M,Botswana,BOT,2020,Summer,Tokyo,Athletics,Men's 4 x 400m Relay Team,Bronze,1
10155,Matyas Pasztor,M,Hungary,HUN,2020,Summer,Tokyo,Water Polo,Men Team,Bronze,1
10164,Jean Patry,M,France,FRA,2020,Summer,Tokyo,Volleyball,Men Team,Gold,3
10165,Aleksandra Patskevich,F,Russia,ROC,2020,Summer,Tokyo,Artistic Swimming,Team,Gold,3
10166,Lorenzo Patta,M,Italy,ITA,2020,Summer,Tokyo,Athletics,Men's 4 x 100m Relay Team,Gold,3
10176,PAULINHO,M,Brazil,BRA,2020,Summer,Tokyo,Football,Men Team,Gold,3
10177,Marileidy Paulino,F,Dominican Republic,DOM,2020,Summer,Tokyo,Athletics,Women's 400m,Silver,2
10178,Marileidy Paulino,F,Dominican Republic,DOM,2020,Summer,Tokyo,Athletics,4 x 400m Relay Mixed Team,Silver,2
10179,Ilse Paulis,F,Netherlands,NED,2020,Summer,Tokyo,Rowing,Lightweight Women's Double Sculls Team,Bronze,1
10185,Maxime Pauty,M,France,FRA,2020,Summer,Tokyo,Fencing,Men's Foil Team,Gold,3
10189,Mate Pavic,M,Croatia,CRO,2020,Summer,Tokyo,Tennis,Men's Doubles Team,Gold,3
10194,Anastasia Pavlyuchenkova,F,Russia,ROC,2020,Summer,Tokyo,Tennis,Mixed Doubles Team,Gold,3
10202,Sydney Payne,F,Canada,CAN,2020,Summer,Tokyo,Rowing,Women's Eight Team,Gold,3
10207,Hollie Pearne-webb,F,Great Britain,GBR,2020,Summer,Tokyo,Hockey,Women Team,Bronze,1
10211,Morgan Pearson,M,United States,USA,2020,Summer,Tokyo,Triathlon,Mixed Relay Team,Silver,2
10212,Adam Peaty,M,Great Britain,GBR,2020,Summer,Tokyo,Swimming,Men's 100m Breaststroke,Gold,3
10213,Adam Peaty,M,Great Britain,GBR,2020,Summer,Tokyo,Swimming,Men's 4 x 100m Medley Relay Team,Silver,2
10214,Adam Peaty,M,Great Britain,GBR,2020,Summer,Tokyo,Swimming,Mixed 4 x 100m Medley Relay Team,Gold,3
10218,Rasmus Pedersen,M,Denmark,DEN,2020,Summer,Tokyo,Cycling Track,Men's Team Pursuit Team,Silver,2
10222,John Peers,M,Australia,AUS,2020,Summer,Tokyo,Tennis,Mixed Doubles Team,Bronze,1
10233,Ana Peleteiro,F,Spain,ESP,2020,Summer,Tokyo,Athletics,Women's Triple Jump,Bronze,1
10239,Chloe Pelle,F,France,FRA,2020,Summer,Tokyo,Rugby Sevens,Women Team,Silver,2
10255,Pili Pena,F,Spain,ESP,2020,Summer,Tokyo,Water Polo,Women Team,Silver,2
10278,Natalia Pereira,F,Brazil,BRA,2020,Summer,Tokyo,Volleyball,Women Team,Silver,2
10284,Federico Pereyra,M,Argentina,ARG,2020,Summer,Tokyo,Volleyball,Men Team,Bronze,1
10291,Gonzalo Perez,M,Spain,ESP,2020,Summer,Tokyo,Handball,Men Team,Bronze,1
10317,Yaime Perez,F,Cuba,CUB,2020,Summer,Tokyo,Athletics,Women's Discus Throw,Bronze,1
10318,Yefri Perez,M,Dominican Republic,DOM,2020,Summer,Tokyo,Baseball/Softball,Baseball Team,Bronze,1
10322,Leonie Periault,F,France,FRA,2020,Summer,Tokyo,Triathlon,Mixed Relay Team,Bronze,1
10325,Alessandra Perilli,F,San Marino,SMR,2020,Summer,Tokyo,Shooting,Trap Women,Bronze,1
10326,Alessandra Perilli,F,San Marino,SMR,2020,Summer,Tokyo,Shooting,Trap Mixed Team,Silver,2
10337,Ksenia Perova,F,Russia,ROC,2020,Summer,Tokyo,Archery,Women's Team,Silver,2
10356,Nesthy Petecio,F,Philippines,PHI,2020,Summer,Tokyo,Boxing,Women's Feather (54-57kg),Silver,2
10363,Steffen Peters,M,United States,USA,2020,Summer,Tokyo,Equestrian,Dressage Team,Silver,2
10385,Geno Petriashvili,M,Georgia,GEO,2020,Summer,Tokyo,Wrestling,Men's Freestyle 125kg,Silver,2
10388,Eleftherios Petrounias,M,Greece,GRE,2020,Summer,Tokyo,Artistic Gymnastics,Men's Rings,Bronze,1
10395,Isabelle Petter,F,Great Britain,GBR,2020,Summer,Tokyo,Hockey,Women Team,Bronze,1
10399,Simon Pettersson,M,Sweden,SWE,2020,Summer,Tokyo,Athletics,Men's Discus Throw,Silver,2
10408,Malou Pheninckx,F,Netherlands,NED,2020,Summer,Tokyo,Hockey,Women Team,Gold,3
10410,Asha Philip,F,Great Britain,GBR,2020,Summer,Tokyo,Athletics,Women's 4 x 100m Relay Team,Bronze,1
10426,Pedro Pichardo,M,Portugal,POR,2020,Summer,Tokyo,Athletics,Men's Triple Jump,Gold,3
10432,Sydney Pickrem,F,Canada,CAN,2020,Summer,Tokyo,Swimming,Women's 4 x 100m Medley Relay Team,Bronze,1
10433,Charline Picon,F,France,FRA,2020,Summer,Tokyo,Sailing,Women's Windsurfer - RS:X,Silver,2
10434,Thomas Pidcock,M,Great Britain,GBR,2020,Summer,Tokyo,Cycling Mountain Bike,Men's Cross-country,Gold,3
10444,Blake Pieroni,M,United States,USA,2020,Summer,Tokyo,Swimming,Men's 4 x 100m Freestyle Relay Team,Gold,3
10446,Blake Pieroni,M,United States,USA,2020,Summer,Tokyo,Swimming,Men's 4 x 100m Medley Relay Team,Gold,3
10458,Laura Pigossi,F,Brazil,BRA,2020,Summer,Tokyo,Tennis,Women's Doubles Team,Bronze,1
10459,Dusko Pijetlovic,M,Serbia,SRB,2020,Summer,Tokyo,Water Polo,Men Team,Gold,3
10460,Gojko Pijetlovic,M,Serbia,SRB,2020,Summer,Tokyo,Water Polo,Men Team,Gold,3
10474,Fernando Pimenta,M,Portugal,POR,2020,Summer,Tokyo,Canoe Sprint,Men's Kayak Single 1000m,Bronze,1
10480,Allison Pineau,F,France,FRA,2020,Summer,Tokyo,Handball,Women Team,Gold,3
10487,Margaux Pinot,F,France,FRA,2020,Summer,Tokyo,Judo,Mixed Team,Gold,3
10504,Kirill Pisklov,M,Russia,ROC,2020,Summer,Tokyo,3x3 Basketball,Men Team,Silver,2
10515,Antonino Pizzolato,M,Italy,ITA,2020,Summer,Tokyo,Weightlifting,Men's 81kg,Bronze,1
10518,Bettina Plank,F,Austria,AUT,2020,Summer,Tokyo,Karate,Women's Kumite -55kg,Bronze,1
10520,Lucas Plapp,M,Australia,AUS,2020,Summer,Tokyo,Cycling Track,Men's Team Pursuit Team,Bronze,1
10533,Arturs Plesnieks,M,Latvia,LAT,2020,Summer,Tokyo,Weightlifting,Men's 109kg,Bronze,1
10538,Anton Pliesnoi,M,Georgia,GEO,2020,Summer,Tokyo,Weightlifting,Men's 96kg,Bronze,1
10545,Thomas Ploessel,M,Germany,GER,2020,Summer,Tokyo,Sailing,Men's Skiff - 49er Team,Bronze,1
10549,Kelsey Plum,F,United States,USA,2020,Summer,Tokyo,3x3 Basketball,Women Team,Gold,3
10552,Yaroslav Podlesnykh,M,Russia,ROC,2020,Summer,Tokyo,Volleyball,Men Team,Silver,2
10560,Tadej Pogacar,M,Slovenia,SLO,2020,Summer,Tokyo,Cycling Road,Men's Road Race,Bronze,1
10562,Cristian Poglajen,M,Argentina,ARG,2020,Summer,Tokyo,Volleyball,Men Team,Bronze,1
10567,Vincent Poirier,M,France,FRA,2020,Summer,Tokyo,Basketball,Men Team,Silver,2
10571,Wanderson Polanco,M,Italy,ITA,2020,Summer,Tokyo,Athletics,Men's 4 x 100m Relay Team,Gold,3
10576,Victor Poletaev,M,Russia,ROC,2020,Summer,Tokyo,Volleyball,Men Team,Silver,2
10586,Erika Polidori,F,Canada,CAN,2020,Summer,Tokyo,Baseball/Softball,Softball Team,Bronze,1
10589,Michaela Polleres,F,Austria,AUT,2020,Summer,Tokyo,Judo,Women -70 kg,Silver,2
10609,Noe Ponti,M,Switzerland,SUI,2020,Summer,Tokyo,Swimming,Men's 100m Butterfly,Bronze,1
10616,Rosemary Popa,F,Australia,AUS,2020,Summer,Tokyo,Rowing,Women's Four Team,Gold,3
10624,Maria Popescu,F,Romania,ROU,2020,Summer,Tokyo,Fencing,Women's Épée Individual,Silver,2
10627,Mina Popovic,F,Serbia,SRB,2020,Summer,Tokyo,Volleyball,Women Team,Bronze,1
10628,Silvija Popovic,F,Serbia,SRB,2020,Summer,Tokyo,Volleyball,Women Team,Bronze,1
10636,Valentin Porte,M,France,FRA,2020,Summer,Tokyo,Handball,Men Team,Gold,3
10640,Teresa Portela,F,Spain,ESP,2020,Summer,Tokyo,Canoe Sprint,Women's Kayak Single 200m,Silver,2
10643,Alexander Porter,M,Australia,AUS,2020,Summer,Tokyo,Cycling Track,Men's Team Pursuit Team,Bronze,1
10655,Johanna Potkonen,F,Finland,FIN,2020,Summer,Tokyo,Boxing,Women's Light (57-60kg),Bronze,1
10658,Jordyn Poulter,F,United States,USA,2020,Summer,Tokyo,Volleyball,Women Team,Gold,3
10659,Risi Pouri-lane,F,New Zealand,NZL,2020,Summer,Tokyo,Rugby Sevens,Women Team,Gold,3
10668,Sofia Pozdniakova,F,Russia,ROC,2020,Summer,Tokyo,Fencing,Women's Sabre Individual,Gold,3
10669,Sofia Pozdniakova,F,Russia,ROC,2020,Summer,Tokyo,Fencing,Women's Sabre Team,Gold,3
10679,Hanna Prakatsen,F,Russia,ROC,2020,Summer,Tokyo,Rowing,Women's Single Sculls,Silver,2
10682,Jenna Prandini,F,United States,USA,2020,Summer,Tokyo,Athletics,Women's 4 x 100m Relay Team,Silver,2
10683,Sagar Prasad,M,India,IND,2020,Summer,Tokyo,Hockey,Men Team,Bronze,1
10695,Jovana Prekovic,F,Serbia,SRB,2020,Summer,Tokyo,Karate,Women's Kumite -61kg,Gold,3
10696,Grace Prendergast,F,New Zealand,NZL,2020,Summer,Tokyo,Rowing,Women's Pair Team,Gold,3
10697,Grace Prendergast,F,New Zealand,NZL,2020,Summer,Tokyo,Rowing,Women's Eight Team,Silver,2
10701,Reece Prescod,M,Great Britain,GBR,2020,Summer,Tokyo,Athletics,Men's 4 x 100m Relay Team,Silver,2
10702,Christen Press,F,United States,USA,2020,Summer,Tokyo,Football,Women Team,Bronze,1
10709,Lauren Price,F,Great Britain,GBR,2020,Summer,Tokyo,Boxing,Women's Middle (69-75kg),Gold,3
10719,Nichelle Prince,F,Canada,CAN,2020,Summer,Tokyo,Football,Women Team,Gold,3
10723,Andrija Prlainovic,M,Serbia,SRB,2020,Summer,Tokyo,Water Polo,Men Team,Gold,3
10732,Andrea Proske,F,Canada,CAN,2020,Summer,Tokyo,Rowing,Women's Eight Team,Gold,3
10736,Jiri Prskavec,M,Czech Republic,CZE,2020,Summer,Tokyo,Canoe Slalom,Men's Kayak,Gold,3
10747,Javier Puado,M,Spain,ESP,2020,Summer,Tokyo,Football,Men Team,Silver,2
10752,Kristin Pudenz,F,Germany,GER,2020,Summer,Tokyo,Athletics,Women's Discus Throw,Silver,2
10756,Anna Pulawska,F,Poland,POL,2020,Summer,Tokyo,Canoe Sprint,Women's Kayak Double 500m Team,Silver,2
10757,Anna Pulawska,F,Poland,POL,2020,Summer,Tokyo,Canoe Sprint,Women's Kayak Four 500m Team,Bronze,1
10764,Tina Punzel,F,Germany,GER,2020,Summer,Tokyo,Diving,Women's Synchronised 3m Springboard Team,Bronze,1
10766,Leuris Pupo,M,Cuba,CUB,2020,Summer,Tokyo,Shooting,25m Rapid Fire Pistol Men,Silver,2
10771,Alexander Purnell,M,Australia,AUS,2020,Summer,Tokyo,Rowing,Men's Four Team,Gold,3
10774,Sindhu Pusarla,F,India,IND,2020,Summer,Tokyo,Badminton,Women's Singles,Bronze,1
10799,Simona Quadarella,F,Italy,ITA,2020,Summer,Tokyo,Swimming,Women's 800m Freestyle,Bronze,1
10808,Hongchan Quan,F,China,CHN,2020,Summer,Tokyo,Diving,Women's 10m Platform,Gold,3
10812,Isaquias Queiroz,M,Brazil,BRA,2020,Summer,Tokyo,Canoe Sprint,Men's Canoe Single 1000m,Gold,3
10816,QUINN,F,Canada,CAN,2020,Summer,Tokyo,Football,Women Team,Gold,3
10822,Damian Quintero,M,Spain,ESP,2020,Summer,Tokyo,Karate,Men's Kata,Silver,2
10825,Jean Quiquampoix,M,France,FRA,2020,Summer,Tokyo,Shooting,25m Rapid Fire Pistol Men,Gold,3
10834,Roela Radiniyavuni,F,Fiji,FIJ,2020,Summer,Tokyo,Rugby Sevens,Women Team,Bronze,1
10835,Simona Radis,F,Romania,ROU,2020,Summer,Tokyo,Rowing,Women's Double Sculls Team,Gold,3
10845,Semi Radradra,M,Fiji,FIJ,2020,Summer,Tokyo,Rugby Sevens,Men Team,Gold,3
10847,Madlen Radukanova,F,Bulgaria,BUL,2020,Summer,Tokyo,Rhythmic Gymnastics,Group All-Around Team,Gold,3
10856,Kaleigh Rafter,F,Canada,CAN,2020,Summer,Tokyo,Baseball/Softball,Softball Team,Bronze,1
10857,Duke Ragan,M,United States,USA,2020,Summer,Tokyo,Boxing,Men's Feather (52-57kg),Silver,2
10859,Apriyani Rahayu,F,Indonesia,INA,2020,Summer,Tokyo,Badminton,Women's Doubles Team,Gold,3
10910,Alberto Ramirez,M,Colombia,COL,2020,Summer,Tokyo,Cycling BMX Racing,Men,Bronze,1
10916,Martin Ramos,M,Argentina,ARG,2020,Summer,Tokyo,Volleyball,Men Team,Bronze,1
10923,Sava Randelovic,M,Serbia,SRB,2020,Summer,Tokyo,Water Polo,Men Team,Gold,3
10930,Pauline Ranvier,F,France,FRA,2020,Summer,Tokyo,Fencing,Women's Foil Team,Silver,2
10931,Megan Rapinoe,F,United States,USA,2020,Summer,Tokyo,Football,Women Team,Bronze,1
10932,Valentina Raposo,F,Argentina,ARG,2020,Summer,Tokyo,Hockey,Women Team,Silver,2
10934,Summer Rappaport,F,United States,USA,2020,Summer,Tokyo,Triathlon,Mixed Relay Team,Silver,2
